ts_unix_ns,ticker,samples,latency_ns
1777427989217738676,39,512,148689
1777427989217915170,40,512,147149
1777427989218082426,41,512,140662
1777427989218264267,42,512,152948
1777427989218440574,43,512,147668
1777427989218609550,44,512,142006
1777427989218784160,45,512,148430
1777427989218959424,46,512,146289
1777427989219129375,47,512,142851
1777427989219314700,48,512,156400
1777427989219481450,49,512,138212
1777427989219638466,50,512,132527
1777427989219803284,51,512,142481
1777427989219979120,52,512,136770
1777427989220137338,53,512,132563
1777427989220321666,54,512,157380
1777427989220511777,55,512,159328
1777427989220695327,56,512,154809
1777427989220887197,57,512,157188
1777427989221064504,58,512,148707
1777427989221250506,59,512,155493
1777427989221427682,60,512,146812
1777427989221594041,61,512,138363
1777427989221769841,62,512,147846
1777427989221945070,63,512,144856
1777427989222115524,64,512,141227
1777427989222297268,65,512,150539
1777427989222472378,66,512,145095
1777427989222641392,67,512,141816
1777427989222819563,68,512,150992
1777427989222994264,69,512,145128
1777427989223164404,70,512,142592
1777427989223350740,71,512,147951
1777427989223522284,72,512,142148
1777427989223692698,73,512,143760
1777427989223872972,74,512,147697
1777427989224042324,75,512,142119
1777427989224222530,76,512,153772
1777427989224392131,77,512,137996
1777427989224555090,78,512,139324
1777427989224766359,79,512,179012
1777427989224976682,80,512,175351
1777427989225146261,81,512,141929
1777427989225337431,82,512,152827
1777427989225511818,83,512,146122
1777427989225676431,84,512,138580
1777427989225858043,85,512,154772
1777427989226029526,86,512,143192
1777427989226207423,87,512,150820
1777427989226386481,88,512,147430
1777427989226555053,89,512,141395
1777427989226730865,90,512,149192
1777427989226907651,91,512,148191
1777427989227077847,92,512,143097
1777427989227258741,93,512,151976
1777427989227436921,94,512,149412
1777427989227602729,95,512,138971
1777427989227776847,96,512,148142
1777427989227954939,97,512,148773
1777427989228125524,98,512,141390
1777427989228310306,99,512,156112
1777428001211071387,0,512,300712
1777428001211317418,1,512,176397
1777428001211515312,2,512,165260
1777428001211726742,3,512,180080
1777428001211921396,4,512,161092
1777428001212110783,5,512,158145
1777428001212300851,6,512,155674
1777428001212479870,7,512,147549
1777428001212649120,8,512,140722
1777428001212828910,9,512,151757
1777428001213004914,10,512,145383
1777428001213183592,11,512,149173
1777428001213366558,12,512,150031
1777428001213537326,13,512,142397
1777428001213704986,14,512,140053
1777428001213886765,15,512,148018
1777428001214059377,16,512,142908
1777428001214246586,17,512,156963
1777428001214432065,18,512,156623
1777428001214606617,19,512,146642
1777428001214788030,20,512,155195
1777428001214965057,21,512,148224
1777428001215133295,22,512,140659
1777428001215322773,23,512,161403
1777428001215494578,24,512,145159
1777428001215653766,25,512,135518
1777428001215832381,26,512,152123
1777428001216008406,27,512,147854
1777428001216184520,28,512,149656
1777428001216365389,29,512,149095
1777428001216534758,30,512,144002
1777428001216700744,31,512,140084
1777428001216883175,32,512,149073
1777428001217056234,33,512,145620
1777428001217240560,34,512,155530
1777428001217416536,35,512,146401
1777428001217590473,36,512,144466
1777428001217764605,37,512,147589
1777428001217937097,38,512,143900
1777428001218109905,39,512,145472
1777428001218307513,40,512,168491
1777428001218483637,41,512,146212
1777428001218655577,42,512,143516
1777428001218831994,43,512,148999
1777428001219006869,44,512,146192
1777428001219185548,45,512,151979
1777428001219363239,46,512,146271
1777428001219533896,47,512,143863
1777428001219694192,48,512,134126
1777428001219861315,49,512,137071
1777428001220048796,50,512,158183
1777428001220247225,51,512,168709
1777428001220438398,52,512,156675
1777428001220622243,53,512,152504
1777428001220796807,54,512,146507
1777428001220971929,55,512,143978
1777428001221144213,56,512,143963
1777428001221331735,57,512,150111
1777428001221506922,58,512,145871
1777428001221676719,59,512,141962
1777428001221859469,60,512,155430
1777428001222031514,61,512,142802
1777428001222210278,62,512,150549
1777428001222391252,63,512,149379
1777428001222565336,64,512,147447
1777428001222743508,65,512,151984
1777428001222924741,66,512,152723
1777428001223095709,67,512,144639
1777428001223279258,68,512,154690
1777428001223468026,69,512,148094
1777428001223634444,70,512,138714
1777428001223811199,71,512,149612
1777428001223979190,72,512,139748
1777428001224143041,73,512,140221
1777428001224368249,74,512,178983
1777428001224562354,75,512,161293
1777428001224738267,76,512,149834
1777428001224913163,77,512,145178
1777428001225082784,78,512,142406
1777428001225266192,79,512,154409
1777428001225441492,80,512,146499
1777428001225613148,81,512,145040
1777428001225792222,82,512,152544
1777428001225970620,83,512,149768
1777428001226137448,84,512,140394
1777428001226323892,85,512,157423
1777428001226497805,86,512,145197
1777428001226667065,87,512,142760
1777428001226843851,88,512,151066
1777428001227019758,89,512,148123
1777428001227201350,90,512,155184
1777428001227378948,91,512,146446
1777428001227548632,92,512,142706
1777428001227723097,93,512,147939
1777428001227900382,94,512,147605
1777428001228069624,95,512,142882
1777428001228250508,96,512,152344
1777428001228412582,97,512,135903
1777428001228577348,98,512,135391
1777428001228744861,99,512,141276
1777428013211642586,0,512,305690
1777428013211932212,1,512,168955
1777428013212122690,2,512,157767
1777428013212313471,3,512,157538
1777428013212492034,4,512,148809
1777428013212679713,5,512,156674
1777428013212875590,6,512,165595
1777428013213056028,7,512,149224
1777428013213240132,8,512,152883
1777428013213418775,9,512,147318
1777428013213592383,10,512,143038
1777428013213769076,11,512,148114
1777428013213946835,12,512,147529
1777428013214120561,13,512,143010
1777428013214308660,14,512,157564
1777428013214486031,15,512,147870
1777428013214655964,16,512,142384
1777428013214840208,17,512,155116
1777428013215017899,18,512,149265
1777428013215201472,19,512,157020
1777428013215392935,20,512,160643
1777428013215568669,21,512,148491
1777428013215748961,22,512,153163
1777428013215928837,23,512,151235
1777428013216109533,24,512,153892
1777428013216295179,25,512,157394
1777428013216477451,26,512,153657
1777428013216645753,27,512,141588
1777428013216862143,28,512,184407
1777428013217066237,29,512,168615
1777428013217267086,30,512,155486
1777428013217444495,31,512,148174
1777428013217613828,32,512,142644
1777428013217790947,33,512,150441
1777428013217965428,34,512,144848
1777428013218137103,35,512,143971
1777428013218322884,36,512,156630
1777428013218494592,37,512,143589
1777428013218661420,38,512,141002
1777428013218839434,39,512,152527
1777428013219016048,40,512,148197
1777428013219196934,41,512,154760
1777428013219373673,42,512,145487
1777428013219542550,43,512,142309
1777428013219709726,44,512,140770
1777428013219891109,45,512,147011
1777428013220059864,46,512,141209
1777428013220242828,47,512,154957
1777428013220416098,48,512,144979
1777428013220590572,49,512,144927
1777428013220760850,50,512,143992
1777428013220917380,51,512,130815
1777428013221073963,52,512,133618
1777428013221269950,53,512,163855
1777428013221455911,54,512,153491
1777428013221632380,55,512,145793
1777428013221809944,56,512,149402
1777428013221983039,57,512,143172
1777428013222151003,58,512,140209
1777428013222339550,59,512,149833
1777428013222509704,60,512,141615
1777428013222677677,61,512,140056
1777428013222855796,62,512,150757
1777428013223029714,63,512,144946
1777428013223211783,64,512,155447
1777428013223394491,65,512,151315
1777428013223568935,66,512,147690
1777428013223746215,67,512,151122
1777428013223921819,68,512,146789
1777428013224091783,69,512,143338
1777428013224274480,70,512,154339
1777428013224451340,71,512,148180
1777428013224617151,72,512,139555
1777428013224792868,73,512,149840
1777428013224971908,74,512,149808
1777428013225132731,75,512,134422
1777428013225305837,76,512,148172
1777428013225510122,77,512,175756
1777428013225705767,78,512,163797
1777428013225885279,79,512,147830
1777428013226059543,80,512,146423
1777428013226241779,81,512,153385
1777428013226416653,82,512,145839
1777428013226589210,83,512,143159
1777428013226765621,84,512,150178
1777428013226940692,85,512,146512
1777428013227125363,86,512,144123
1777428013227309624,87,512,155491
1777428013227487363,88,512,148887
1777428013227657761,89,512,144305
1777428013227833678,90,512,149798
1777428013228009603,91,512,147735
1777428013228189059,92,512,152723
1777428013228369579,93,512,149402
1777428013228537086,94,512,140593
1777428013228704807,95,512,141489
1777428013228882209,96,512,145005
1777428013229052994,97,512,143615
1777428013229234510,98,512,153252
1777428013229408260,99,512,144633
1777428025211725040,0,512,317445
1777428025211988114,1,512,166456
1777428025212170088,2,512,149638
1777428025212373064,3,512,158513
1777428025212566098,4,512,161877
1777428025212763218,5,512,165315
1777428025212954499,6,512,157400
1777428025213127922,7,512,142996
1777428025213314809,8,512,155779
1777428025213502259,9,512,156708
1777428025213670110,10,512,140255
1777428025213852466,11,512,153758
1777428025214028608,12,512,146651
1777428025214211677,13,512,154702
1777428025214391682,14,512,147277
1777428025214563348,15,512,143399
1777428025214740163,16,512,150691
1777428025214916803,17,512,147566
1777428025215090515,18,512,146989
1777428025215279484,19,512,160361
1777428025215457273,20,512,148965
1777428025215627611,21,512,142970
1777428025215803385,22,512,149933
1777428025215978143,23,512,146259
1777428025216145822,24,512,140152
1777428025216336278,25,512,153069
1777428025216499579,26,512,135796
1777428025216668851,27,512,143410
1777428025216849143,28,512,153633
1777428025217019345,29,512,142832
1777428025217196468,30,512,150601
1777428025217375397,31,512,147928
1777428025217546161,32,512,144711
1777428025217712293,33,512,140348
1777428025217897797,34,512,150301
1777428025218068058,35,512,143415
1777428025218249840,36,512,153059
1777428025218426371,37,512,147124
1777428025218594642,38,512,139709
1777428025218771432,39,512,150305
1777428025218945976,40,512,145371
1777428025219116810,41,512,143022
1777428025219303703,42,512,157031
1777428025219483487,43,512,150522
1777428025219655240,44,512,144457
1777428025219833118,45,512,151357
1777428025220004941,46,512,142983
1777428025220172398,47,512,139970
1777428025220363001,48,512,150720
1777428025220527236,49,512,137617
1777428025220687527,50,512,135465
1777428025220883371,51,512,157881
1777428025221068182,52,512,154271
1777428025221264702,53,512,164347
1777428025221438075,54,512,144934
1777428025221604643,55,512,138899
1777428025221779846,56,512,147375
1777428025221952092,57,512,142535
1777428025222122606,58,512,141560
1777428025222307654,59,512,155255
1777428025222483450,60,512,146339
1777428025222651988,61,512,141229
1777428025222832069,62,512,152330
1777428025223011946,63,512,151204
1777428025223191496,64,512,153320
1777428025223372758,65,512,149880
1777428025223545333,66,512,145464
1777428025223722623,67,512,151340
1777428025223899584,68,512,146659
1777428025224068371,69,512,142332
1777428025224250372,70,512,152750
1777428025224427500,71,512,146469
1777428025224597271,72,512,139808
1777428025224766000,73,512,142404
1777428025224936480,74,512,144754
1777428025225107180,75,512,144567
1777428025225293368,76,512,156970
1777428025225471376,77,512,147995
1777428025225641495,78,512,143370
1777428025225821862,79,512,154047
1777428025225994680,80,512,143716
1777428025226159479,81,512,138833
1777428025226346311,82,512,149110
1777428025226516563,83,512,142626
1777428025226684513,84,512,141329
1777428025226866167,85,512,155477
1777428025227036073,86,512,141463
1777428025227213968,87,512,151280
1777428025227393584,88,512,148518
1777428025227564436,89,512,144379
1777428025227744591,90,512,153030
1777428025227922281,91,512,148350
1777428025228096043,92,512,146354
1777428025228283627,93,512,158120
1777428025228468575,94,512,156267
1777428025228637075,95,512,142131
1777428025228817125,96,512,153097
1777428025228984670,97,512,138682
1777428025229146071,98,512,136816
1777428025229343379,99,512,154953
1777428037212343501,0,512,310115
1777428037212599035,1,512,163482
1777428037212803972,2,512,172734
1777428037213000744,3,512,163901
1777428037213214223,4,512,169659
1777428037213412123,5,512,161685
1777428037213585993,6,512,140333
1777428037213761419,7,512,145828
1777428037213936703,8,512,144326
1777428037214105877,9,512,140352
1777428037214288699,10,512,151658
1777428037214462491,11,512,143313
1777428037214631695,12,512,141307
1777428037214811157,13,512,152105
1777428037214985415,14,512,143981
1777428037215155603,15,512,142268
1777428037215339308,16,512,145633
1777428037215509359,17,512,141255
1777428037215678949,18,512,143176
1777428037215859474,19,512,153604
1777428037216030397,20,512,141981
1777428037216212274,21,512,154864
1777428037216391606,22,512,146769
1777428037216563999,23,512,145155
1777428037216742366,24,512,151589
1777428037216914636,25,512,143495
1777428037217086851,26,512,145075
1777428037217270970,27,512,155397
1777428037217449626,28,512,149559
1777428037217618252,29,512,142325
1777428037217797443,30,512,152359
1777428037217973483,31,512,146970
1777428037218140434,32,512,140400
1777428037218328505,33,512,159365
1777428037218498781,34,512,141373
1777428037218665984,35,512,140833
1777428037218844404,36,512,152309
1777428037219018680,37,512,145187
1777428037219198854,38,512,152937
1777428037219377415,39,512,147029
1777428037219547619,40,512,143238
1777428037219720130,41,512,145737
1777428037219903477,42,512,152723
1777428037220074624,43,512,144661
1777428037220258683,44,512,155079
1777428037220437379,45,512,150126
1777428037220606326,46,512,142239
1777428037220779284,47,512,146547
1777428037220949429,48,512,141193
1777428037221111021,49,512,135699
1777428037221281335,50,512,144361
1777428037221446357,51,512,139679
1777428037221627296,52,512,151355
1777428037221824265,53,512,166536
1777428037222013218,54,512,157275
1777428037222196693,55,512,153807
1777428037222374795,56,512,143870
1777428037222547021,57,512,143930
1777428037222719737,58,512,144158
1777428037222893629,59,512,143332
1777428037223064782,60,512,143209
1777428037223247486,61,512,152558
1777428037223421845,62,512,143790
1777428037223593051,63,512,142029
1777428037223768729,64,512,147827
1777428037223945073,65,512,146940
1777428037224116839,66,512,144478
1777428037224300155,67,512,153981
1777428037224480925,68,512,151366
1777428037224652809,69,512,144963
1777428037224833633,70,512,154540
1777428037225009976,71,512,147305
1777428037225185054,72,512,148494
1777428037225366059,73,512,148300
1777428037225528413,74,512,135291
1777428037225685084,75,512,133510
1777428037225863400,76,512,152373
1777428037226039434,77,512,148096
1777428037226218998,78,512,153415
1777428037226400837,79,512,149855
1777428037226584395,80,512,155539
1777428037226762474,81,512,151170
1777428037226943213,82,512,150668
1777428037227116209,83,512,145200
1777428037227303971,84,512,159142
1777428037227478314,85,512,145248
1777428037227646263,86,512,141391
1777428037227824083,87,512,151981
1777428037227999088,88,512,145889
1777428037228165238,89,512,139455
1777428037228353961,90,512,150533
1777428037228524020,91,512,142064
1777428037228693898,92,512,142969
1777428037228878620,93,512,150978
1777428037229049978,94,512,142833
1777428037229232853,95,512,153869
1777428037229410465,96,512,147789
1777428037229582005,97,512,141860
1777428037229751450,98,512,143031
1777428037229916117,99,512,138276
1777428049213256061,0,512,304434
1777428049213522161,1,512,171447
1777428049213716457,2,512,157800
1777428049213917357,3,512,166078
1777428049214108057,4,512,160373
1777428049214311013,5,512,169328
1777428049214500093,6,512,156676
1777428049214670388,7,512,140722
1777428049214850628,8,512,152130
1777428049215020428,9,512,139901
1777428049215198268,10,512,149448
1777428049215379894,11,512,147442
1777428049215549782,12,512,141016
1777428049215727415,13,512,149359
1777428049215903758,14,512,146162
1777428049216076714,15,512,144475
1777428049216261280,16,512,154463
1777428049216438922,17,512,148242
1777428049216606423,18,512,140453
1777428049216783843,19,512,151453
1777428049216960834,20,512,148308
1777428049217151421,21,512,149652
1777428049217341351,22,512,150688
1777428049217515452,23,512,145305
1777428049217687029,24,512,144256
1777428049217859533,25,512,141152
1777428049218030247,26,512,145283
1777428049218246735,27,512,184207
1777428049218439913,28,512,154064
1777428049218611256,29,512,144575
1777428049218788110,30,512,150814
1777428049218961416,31,512,144654
1777428049219132325,32,512,142640
1777428049219316258,33,512,154828
1777428049219492333,34,512,147785
1777428049219662804,35,512,144030
1777428049219838145,36,512,149376
1777428049220013147,37,512,146231
1777428049220190814,38,512,151394
1777428049220370838,39,512,147978
1777428049220541782,40,512,143921
1777428049220709419,41,512,141786
1777428049220889242,42,512,145342
1777428049221058603,43,512,142079
1777428049221242725,44,512,155408
1777428049221420268,45,512,147855
1777428049221590902,46,512,141542
1777428049221766941,47,512,149295
1777428049221942486,48,512,145675
1777428049222102846,49,512,132840
1777428049222271738,50,512,142075
1777428049222438546,51,512,142445
1777428049222619259,52,512,152398
1777428049222809230,53,512,162213
1777428049222997608,54,512,156810
1777428049223168779,55,512,140081
1777428049223356869,56,512,146611
1777428049223527626,57,512,141350
1777428049223696596,58,512,141483
1777428049223878148,59,512,147524
1777428049224049395,60,512,141789
1777428049224229292,61,512,149801
1777428049224406666,62,512,148468
1777428049224577030,63,512,141194
1777428049224763311,64,512,160099
1777428049224942296,65,512,149678
1777428049225112943,66,512,143227
1777428049225302277,67,512,160228
1777428049225479380,68,512,149077
1777428049225650025,69,512,143933
1777428049225828014,70,512,151773
1777428049226002967,71,512,146659
1777428049226169755,72,512,140410
1777428049226358934,73,512,149734
1777428049226521618,74,512,136458
1777428049226690866,75,512,145874
1777428049226903509,76,512,174830
1777428049227096127,77,512,159850
1777428049227284974,78,512,160284
1777428049227463118,79,512,148981
1777428049227636094,80,512,146827
1777428049227810973,81,512,148925
1777428049227983829,82,512,143583
1777428049228154481,83,512,144290
1777428049228340878,84,512,148643
1777428049228511613,85,512,143693
1777428049228678436,86,512,140782
1777428049228857273,87,512,153074
1777428049229030183,88,512,145492
1777428049229206995,89,512,151128
1777428049229388953,90,512,149487
1777428049229556268,91,512,141070
1777428049229734510,92,512,151621
1777428049229914910,93,512,150422
1777428049230087992,94,512,145554
1777428049230269650,95,512,152569
1777428049230445553,96,512,146854
1777428049230615863,97,512,143797
1777428049230783272,98,512,141911
1777428049230945796,99,512,135888
1777428061213941276,0,512,305506
1777428061214189374,1,512,184915
1777428061214384459,2,512,159830
1777428061214580644,3,512,164396
1777428061214778632,4,512,167016
1777428061214971872,5,512,160081
1777428061215160502,6,512,157167
1777428061215353103,7,512,152021
1777428061215532988,8,512,148556
1777428061215700553,9,512,139923
1777428061215882137,10,512,147419
1777428061216054912,11,512,142570
1777428061216235414,12,512,149715
1777428061216412262,13,512,145752
1777428061216586476,14,512,142847
1777428061216764312,15,512,149469
1777428061216941438,16,512,146460
1777428061217115040,17,512,144777
1777428061217299465,18,512,154201
1777428061217477544,19,512,148354
1777428061217646071,20,512,140863
1777428061217822165,21,512,149893
1777428061217998881,22,512,147851
1777428061218168405,23,512,142669
1777428061218361009,24,512,152202
1777428061218529157,25,512,140710
1777428061218700374,26,512,144045
1777428061218886353,27,512,150790
1777428061219058428,28,512,143925
1777428061219238657,29,512,150859
1777428061219417405,30,512,150091
1777428061219590905,31,512,144198
1777428061219764337,32,512,147299
1777428061219939895,33,512,146766
1777428061220108699,34,512,141920
1777428061220295149,35,512,156923
1777428061220472547,36,512,149024
1777428061220643771,37,512,144488
1777428061220819227,38,512,149525
1777428061221005883,39,512,147810
1777428061221182320,40,512,149527
1777428061221365061,41,512,149109
1777428061221533784,42,512,142756
1777428061221700411,43,512,140910
1777428061221880069,44,512,146507
1777428061222049751,45,512,141859
1777428061222230393,46,512,151750
1777428061222406081,47,512,147073
1777428061222576114,48,512,141746
1777428061222757992,49,512,155184
1777428061222921818,50,512,137090
1777428061223098083,51,512,147689
1777428061223287547,52,512,160613
1777428061223463652,53,512,145503
1777428061223631749,54,512,141240
1777428061223809387,55,512,151474
1777428061223980594,56,512,141095
1777428061224150380,57,512,140843
1777428061224335143,58,512,146240
1777428061224507571,59,512,142695
1777428061224677304,60,512,142017
1777428061224857301,61,512,152548
1777428061225030859,62,512,144600
1777428061225209736,63,512,151605
1777428061225389606,64,512,147630
1777428061225560610,65,512,143394
1777428061225736275,66,512,147928
1777428061225917948,67,512,151172
1777428061226088891,68,512,143803
1777428061226272692,69,512,155061
1777428061226448678,70,512,147529
1777428061226616930,71,512,141958
1777428061226795818,72,512,152969
1777428061226967252,73,512,142512
1777428061227133287,74,512,141499
1777428061227359428,75,512,191180
1777428061227556492,76,512,162596
1777428061227733149,77,512,149438
1777428061227912802,78,512,150018
1777428061228082449,79,512,143318
1777428061228268096,80,512,156158
1777428061228447548,81,512,150391
1777428061228618884,82,512,144917
1777428061228798714,83,512,153664
1777428061228973439,84,512,145921
1777428061229142619,85,512,142773
1777428061229331726,86,512,160423
1777428061229505388,87,512,144932
1777428061229676732,88,512,144729
1777428061229858469,89,512,155317
1777428061230035554,90,512,148564
1777428061230215401,91,512,153017
1777428061230394542,92,512,147560
1777428061230565497,93,512,143887
1777428061230742511,94,512,149992
1777428061230918487,95,512,145486
1777428061231089959,96,512,144395
1777428061231267003,97,512,147889
1777428061231426663,98,512,133983
1777428061231586953,99,512,135808
1777428073214731685,0,512,301433
1777428073214996712,1,512,170398
1777428073215191939,2,512,162960
1777428073215383427,3,512,157988
1777428073215570634,4,512,156716
1777428073215766775,5,512,165354
1777428073215956262,6,512,157590
1777428073216130243,7,512,145531
1777428073216319856,8,512,159299
1777428073216497850,9,512,149661
1777428073216663431,10,512,137491
1777428073216836192,11,512,146674
1777428073217010085,12,512,144554
1777428073217187945,13,512,148995
1777428073217369526,14,512,148973
1777428073217543395,15,512,145393
1777428073217709824,16,512,138646
1777428073217894526,17,512,150810
1777428073218062525,18,512,140391
1777428073218246015,19,512,154367
1777428073218422658,20,512,146718
1777428073218594145,21,512,142847
1777428073218771262,22,512,150768
1777428073218947418,23,512,147212
1777428073219121989,24,512,146047
1777428073219309518,25,512,158538
1777428073219479700,26,512,141404
1777428073219650680,27,512,147106
1777428073219862480,28,512,180408
1777428073220054902,29,512,158049
1777428073220238428,30,512,154556
1777428073220415528,31,512,147837
1777428073220587165,32,512,141883
1777428073220763472,33,512,150207
1777428073220948009,34,512,155416
1777428073221119541,35,512,143390
1777428073221304604,36,512,156327
1777428073221480264,37,512,147010
1777428073221651588,38,512,144201
1777428073221831750,39,512,153500
1777428073222006202,40,512,145046
1777428073222184492,41,512,151212
1777428073222368666,42,512,151557
1777428073222539094,43,512,143490
1777428073222707278,44,512,141068
1777428073222890010,45,512,148192
1777428073223058706,46,512,141137
1777428073223239167,47,512,151817
1777428073223417708,48,512,148678
1777428073223589089,49,512,140552
1777428073223760711,50,512,145430
1777428073223925905,51,512,139880
1777428073224109472,52,512,155074
1777428073224306567,53,512,165254
1777428073224495605,54,512,157298
1777428073224678881,55,512,153506
1777428073224869515,56,512,144708
1777428073225040409,57,512,141336
1777428073225216189,58,512,147329
1777428073225407129,59,512,143810
1777428073225580926,60,512,143899
1777428073225753895,61,512,145136
1777428073225928511,62,512,144545
1777428073226101289,63,512,144562
1777428073226285891,64,512,154494
1777428073226460356,65,512,145090
1777428073226629133,66,512,141440
1777428073226807086,67,512,151164
1777428073226982347,68,512,146466
1777428073227152467,69,512,143989
1777428073227340675,70,512,150257
1777428073227511577,71,512,143700
1777428073227682576,72,512,145201
1777428073227861245,73,512,152201
1777428073228029995,74,512,139721
1777428073228210302,75,512,154068
1777428073228388474,76,512,146080
1777428073228556129,77,512,141133
1777428073228733162,78,512,150779
1777428073228907997,79,512,146284
1777428073229077291,80,512,142824
1777428073229259848,81,512,153937
1777428073229437543,82,512,149507
1777428073229607149,83,512,143100
1777428073229783155,84,512,149933
1777428073229958557,85,512,146267
1777428073230130302,86,512,144162
1777428073230316550,87,512,157640
1777428073230491778,88,512,147735
1777428073230658998,89,512,140903
1777428073230836732,90,512,152168
1777428073231009022,91,512,143808
1777428073231188325,92,512,152581
1777428073231368188,93,512,148168
1777428073231539711,94,512,144701
1777428073231735106,95,512,168627
1777428073231911650,96,512,147524
1777428073232075011,97,512,136710
1777428073232241168,98,512,139659
1777428073232403146,99,512,136912
1777428085215539696,0,512,287477
1777428085215804891,1,512,174902
1777428085216000566,2,512,163242
1777428085216203696,3,512,171443
1777428085216400373,4,512,161353
1777428085216585215,5,512,154046
1777428085216769311,6,512,157338
1777428085216948248,7,512,148258
1777428085217125011,8,512,147597
1777428085217312786,9,512,158353
1777428085217487991,10,512,144813
1777428085217656709,11,512,140076
1777428085217833207,12,512,147761
1777428085218009384,13,512,145430
1777428085218189789,14,512,151705
1777428085218367459,15,512,144876
1777428085218539811,16,512,144151
1777428085218711829,17,512,144270
1777428085218894238,18,512,147357
1777428085219064441,19,512,141811
1777428085219259815,20,512,165710
1777428085219437193,21,512,146688
1777428085219611693,22,512,146733
1777428085219792643,23,512,154124
1777428085219975813,24,512,152706
1777428085220141452,25,512,138965
1777428085220333283,26,512,161483
1777428085220506971,27,512,143387
1777428085220674076,28,512,140243
1777428085220860109,29,512,159755
1777428085221033233,30,512,145018
1777428085221211887,31,512,151809
1777428085221389815,32,512,147233
1777428085221564917,33,512,148560
1777428085221741309,34,512,150066
1777428085221918354,35,512,147889
1777428085222092035,36,512,146818
1777428085222275962,37,512,154806
1777428085222456774,38,512,151517
1777428085222623907,39,512,140404
1777428085222799690,40,512,149167
1777428085222974213,41,512,145342
1777428085223141033,42,512,139569
1777428085223326615,43,512,156798
1777428085223500435,44,512,145840
1777428085223666828,45,512,140478
1777428085223844040,46,512,150975
1777428085224020052,47,512,147655
1777428085224191138,48,512,144908
1777428085224358342,49,512,139578
1777428085224549694,50,512,163488
1777428085224748130,51,512,168108
1777428085224941006,52,512,159950
1777428085225109699,53,512,140117
1777428085225293525,54,512,154470
1777428085225469614,55,512,146207
1777428085225644292,56,512,146895
1777428085225822720,57,512,152364
1777428085225998699,58,512,146745
1777428085226172137,59,512,146860
1777428085226363616,60,512,151470
1777428085226533856,61,512,143473
1777428085226705266,62,512,145114
1777428085226885555,63,512,148364
1777428085227059460,64,512,146053
1777428085227240774,65,512,152651
1777428085227416024,66,512,145274
1777428085227588250,67,512,143202
1777428085227764482,68,512,150357
1777428085227940266,69,512,146276
1777428085228108811,70,512,141265
1777428085228291959,71,512,153624
1777428085228461982,72,512,140775
1777428085228644492,73,512,142966
1777428085228823358,74,512,150991
1777428085228997064,75,512,144154
1777428085229166248,76,512,141558
1777428085229354206,77,512,149197
1777428085229527527,78,512,144047
1777428085229695601,79,512,141760
1777428085229877628,80,512,149119
1777428085230051042,81,512,145336
1777428085230236581,82,512,156662
1777428085230412353,83,512,147728
1777428085230584791,84,512,143128
1777428085230759073,85,512,148676
1777428085230933045,86,512,145047
1777428085231104376,87,512,144665
1777428085231288200,88,512,154725
1777428085231462363,89,512,146724
1777428085231630288,90,512,141229
1777428085231827507,91,512,156199
1777428085232004675,92,512,149281
1777428085232170890,93,512,139879
1777428085232366015,94,512,154982
1777428085232533233,95,512,140660
1777428085232694972,96,512,137750
1777428085232872795,97,512,144782
1777428085233048394,98,512,147295
1777428085233224965,99,512,149583
1777428097216367788,0,512,298823
1777428097216622388,1,512,163629
1777428097216814738,2,512,160694
1777428097216991590,3,512,147452
1777428097217183130,4,512,164130
1777428097217366894,5,512,149485
1777428097217560582,6,512,162010
1777428097217741703,7,512,150473
1777428097217918487,8,512,144709
1777428097218090990,9,512,143729
1777428097218279400,10,512,157989
1777428097218451979,11,512,142337
1777428097218621303,12,512,140618
1777428097218802410,13,512,153202
1777428097218976657,14,512,144115
1777428097219143332,15,512,138514
1777428097219329738,16,512,156592
1777428097219504774,17,512,147186
1777428097219673218,18,512,141826
1777428097219854641,19,512,155419
1777428097220029411,20,512,145918
1777428097220208732,21,512,152785
1777428097220390428,22,512,149845
1777428097220561110,23,512,143759
1777428097220737418,24,512,149270
1777428097220912648,25,512,145806
1777428097221079797,26,512,139916
1777428097221263754,27,512,155072
1777428097221434330,28,512,141752
1777428097221606884,29,512,148815
1777428097221815683,30,512,176909
1777428097222000149,31,512,150824
1777428097222171753,32,512,145356
1777428097222363541,33,512,153067
1777428097222534210,34,512,143549
1777428097222704610,35,512,143931
1777428097222886008,36,512,148442
1777428097223056344,37,512,143225
1777428097223241001,38,512,155499
1777428097223419944,39,512,150184
1777428097223592153,40,512,143204
1777428097223769076,41,512,151275
1777428097223944907,42,512,146941
1777428097224114058,43,512,142104
1777428097224295545,44,512,153333
1777428097224472395,45,512,148311
1777428097224638746,46,512,140692
1777428097224815745,47,512,151147
1777428097224991521,48,512,147411
1777428097225160135,49,512,142164
1777428097225347208,50,512,148173
1777428097225519306,51,512,144120
1777428097225682579,52,512,136866
1777428097225854296,53,512,147540
1777428097226040169,54,512,154004
1777428097226238507,55,512,166010
1777428097226432237,56,512,157794
1777428097226602937,57,512,142370
1777428097226779351,58,512,148722
1777428097226954613,59,512,144762
1777428097227126142,60,512,141424
1777428097227311496,61,512,155869
1777428097227488268,62,512,147722
1777428097227656252,63,512,142007
1777428097227836001,64,512,153368
1777428097228011591,65,512,146477
1777428097228190715,66,512,152916
1777428097228372132,67,512,149065
1777428097228545856,68,512,147364
1777428097228719462,69,512,146955
